filename,image_path,class_name,label
non_fire_0048.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0048.jpg,non_fire,0
non_fire_0049.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0049.jpg,non_fire,0
non_fire_0050.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0050.jpg,non_fire,0
non_fire_0051.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0051.jpg,non_fire,0
non_fire_0052.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0052.jpg,non_fire,0
non_fire_0053.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0053.jpg,non_fire,0
non_fire_0054.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0054.jpg,non_fire,0
non_fire_0055.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0055.jpg,non_fire,0
non_fire_0056.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0056.jpg,non_fire,0
non_fire_0057.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0057.jpg,non_fire,0
non_fire_0058.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0058.jpg,non_fire,0
non_fire_0059.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0059.jpg,non_fire,0
non_fire_0060.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0060.jpg,non_fire,0
non_fire_0061.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0061.jpg,non_fire,0
non_fire_0062.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0062.jpg,non_fire,0
non_fire_0063.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0063.jpg,non_fire,0
non_fire_0064.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0064.jpg,non_fire,0
non_fire_0065.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0065.jpg,non_fire,0
non_fire_0066.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0066.jpg,non_fire,0
non_fire_0067.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0067.jpg,non_fire,0
non_fire_0068.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0068.jpg,non_fire,0
non_fire_0069.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0069.jpg,non_fire,0
non_fire_0070.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0070.jpg,non_fire,0
non_fire_0071.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0071.jpg,non_fire,0
non_fire_0072.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0072.jpg,non_fire,0
non_fire_0073.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0073.jpg,non_fire,0
non_fire_0074.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0074.jpg,non_fire,0
non_fire_0075.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0075.jpg,non_fire,0
non_fire_0076.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0076.jpg,non_fire,0
non_fire_0077.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0077.jpg,non_fire,0
non_fire_0078.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0078.jpg,non_fire,0
non_fire_0079.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0079.jpg,non_fire,0
non_fire_0080.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0080.jpg,non_fire,0
non_fire_0081.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0081.jpg,non_fire,0
non_fire_0082.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0082.jpg,non_fire,0
non_fire_0083.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0083.jpg,non_fire,0
non_fire_0084.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0084.jpg,non_fire,0
non_fire_0085.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0085.jpg,non_fire,0
non_fire_0086.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0086.jpg,non_fire,0
non_fire_0087.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0087.jpg,non_fire,0
non_fire_0088.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0088.jpg,non_fire,0
non_fire_0089.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0089.jpg,non_fire,0
non_fire_0090.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0090.jpg,non_fire,0
non_fire_0091.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0091.jpg,non_fire,0
non_fire_0092.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0092.jpg,non_fire,0
non_fire_0093.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0093.jpg,non_fire,0
non_fire_0094.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0094.jpg,non_fire,0
non_fire_0095.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0095.jpg,non_fire,0
non_fire_0096.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0096.jpg,non_fire,0
non_fire_0097.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0097.jpg,non_fire,0
non_fire_0098.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0098.jpg,non_fire,0
non_fire_0099.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0099.jpg,non_fire,0
non_fire_0100.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0100.jpg,non_fire,0
non_fire_0101.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0101.jpg,non_fire,0
non_fire_0102.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0102.jpg,non_fire,0
non_fire_0103.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0103.jpg,non_fire,0
non_fire_0104.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0104.jpg,non_fire,0
non_fire_0105.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0105.jpg,non_fire,0
non_fire_0106.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0106.jpg,non_fire,0
non_fire_0107.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0107.jpg,non_fire,0
non_fire_0108.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0108.jpg,non_fire,0
non_fire_0109.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0109.jpg,non_fire,0
non_fire_0110.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0110.jpg,non_fire,0
non_fire_0111.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0111.jpg,non_fire,0
non_fire_0112.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0112.jpg,non_fire,0
non_fire_0113.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0113.jpg,non_fire,0
non_fire_0114.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0114.jpg,non_fire,0
non_fire_0115.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0115.jpg,non_fire,0
non_fire_0116.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0116.jpg,non_fire,0
non_fire_0117.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0117.jpg,non_fire,0
non_fire_0118.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0118.jpg,non_fire,0
non_fire_0119.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0119.jpg,non_fire,0
non_fire_0120.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0120.jpg,non_fire,0
non_fire_0121.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0121.jpg,non_fire,0
non_fire_0122.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0122.jpg,non_fire,0
non_fire_0123.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0123.jpg,non_fire,0
non_fire_0124.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0124.jpg,non_fire,0
non_fire_0125.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0125.jpg,non_fire,0
non_fire_0126.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0126.jpg,non_fire,0
non_fire_0127.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0127.jpg,non_fire,0
non_fire_0128.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0128.jpg,non_fire,0
non_fire_0129.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0129.jpg,non_fire,0
non_fire_0130.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0130.jpg,non_fire,0
non_fire_0131.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0131.jpg,non_fire,0
non_fire_0132.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0132.jpg,non_fire,0
non_fire_0133.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0133.jpg,non_fire,0
non_fire_0134.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0134.jpg,non_fire,0
non_fire_0135.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0135.jpg,non_fire,0
non_fire_0136.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0136.jpg,non_fire,0
non_fire_0137.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0137.jpg,non_fire,0
non_fire_0138.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0138.jpg,non_fire,0
non_fire_0139.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0139.jpg,non_fire,0
non_fire_0140.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0140.jpg,non_fire,0
non_fire_0141.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0141.jpg,non_fire,0
non_fire_0142.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0142.jpg,non_fire,0
non_fire_0143.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0143.jpg,non_fire,0
non_fire_0144.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0144.jpg,non_fire,0
non_fire_0145.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0145.jpg,non_fire,0
non_fire_0146.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0146.jpg,non_fire,0
non_fire_0147.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0147.jpg,non_fire,0
non_fire_0148.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0148.jpg,non_fire,0
non_fire_0149.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0149.jpg,non_fire,0
non_fire_0150.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0150.jpg,non_fire,0
non_fire_0151.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0151.jpg,non_fire,0
non_fire_0152.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0152.jpg,non_fire,0
non_fire_0153.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0153.jpg,non_fire,0
non_fire_0154.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0154.jpg,non_fire,0
non_fire_0155.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0155.jpg,non_fire,0
non_fire_0156.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0156.jpg,non_fire,0
non_fire_0157.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0157.jpg,non_fire,0
non_fire_0158.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0158.jpg,non_fire,0
non_fire_0159.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0159.jpg,non_fire,0
non_fire_0160.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0160.jpg,non_fire,0
non_fire_0161.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0161.jpg,non_fire,0
non_fire_0162.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0162.jpg,non_fire,0
non_fire_0163.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0163.jpg,non_fire,0
non_fire_0164.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0164.jpg,non_fire,0
non_fire_0165.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0165.jpg,non_fire,0
non_fire_0166.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0166.jpg,non_fire,0
non_fire_0167.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0167.jpg,non_fire,0
non_fire_0168.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0168.jpg,non_fire,0
non_fire_0169.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0169.jpg,non_fire,0
non_fire_0170.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0170.jpg,non_fire,0
non_fire_0171.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0171.jpg,non_fire,0
non_fire_0172.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0172.jpg,non_fire,0
non_fire_0173.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0173.jpg,non_fire,0
non_fire_0174.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0174.jpg,non_fire,0
non_fire_0175.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0175.jpg,non_fire,0
non_fire_0176.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0176.jpg,non_fire,0
non_fire_0177.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0177.jpg,non_fire,0
non_fire_0178.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0178.jpg,non_fire,0
non_fire_0179.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0179.jpg,non_fire,0
non_fire_0180.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0180.jpg,non_fire,0
non_fire_0181.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0181.jpg,non_fire,0
non_fire_0182.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0182.jpg,non_fire,0
non_fire_0183.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0183.jpg,non_fire,0
non_fire_0184.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0184.jpg,non_fire,0
non_fire_0185.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0185.jpg,non_fire,0
non_fire_0186.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0186.jpg,non_fire,0
non_fire_0187.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0187.jpg,non_fire,0
non_fire_0188.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0188.jpg,non_fire,0
non_fire_0189.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0189.jpg,non_fire,0
non_fire_0190.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0190.jpg,non_fire,0
non_fire_0191.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0191.jpg,non_fire,0
non_fire_0192.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0192.jpg,non_fire,0
non_fire_0193.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0193.jpg,non_fire,0
non_fire_0194.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0194.jpg,non_fire,0
non_fire_0195.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0195.jpg,non_fire,0
non_fire_0196.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0196.jpg,non_fire,0
non_fire_0197.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0197.jpg,non_fire,0
non_fire_0198.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0198.jpg,non_fire,0
non_fire_0199.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0199.jpg,non_fire,0
non_fire_0200.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0200.jpg,non_fire,0
non_fire_0201.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0201.jpg,non_fire,0
non_fire_0202.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0202.jpg,non_fire,0
non_fire_0203.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0203.jpg,non_fire,0
non_fire_0204.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0204.jpg,non_fire,0
non_fire_0205.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0205.jpg,non_fire,0
non_fire_0206.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0206.jpg,non_fire,0
non_fire_0207.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0207.jpg,non_fire,0
non_fire_0208.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0208.jpg,non_fire,0
non_fire_0209.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0209.jpg,non_fire,0
non_fire_0210.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0210.jpg,non_fire,0
non_fire_0211.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0211.jpg,non_fire,0
non_fire_0212.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0212.jpg,non_fire,0
non_fire_0213.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0213.jpg,non_fire,0
non_fire_0214.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0214.jpg,non_fire,0
non_fire_0215.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0215.jpg,non_fire,0
non_fire_0216.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0216.jpg,non_fire,0
non_fire_0217.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0217.jpg,non_fire,0
non_fire_0218.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0218.jpg,non_fire,0
non_fire_0219.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0219.jpg,non_fire,0
non_fire_0220.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0220.jpg,non_fire,0
non_fire_0221.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0221.jpg,non_fire,0
non_fire_0222.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0222.jpg,non_fire,0
non_fire_0223.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0223.jpg,non_fire,0
non_fire_0224.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0224.jpg,non_fire,0
non_fire_0225.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0225.jpg,non_fire,0
non_fire_0226.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0226.jpg,non_fire,0
non_fire_0227.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0227.jpg,non_fire,0
non_fire_0228.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0228.jpg,non_fire,0
non_fire_0229.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0229.jpg,non_fire,0
non_fire_0230.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0230.jpg,non_fire,0
non_fire_0231.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0231.jpg,non_fire,0
non_fire_0232.jpg,D:\My project\phan-loai-chay-datamining\data\raw\non_fire\non_fire_0232.jpg,non_fire,0
